93 1584416884 20.456442 0.400000 20.407945 20.504939 167.387347
93 1584416885 20.456442 0.400000 20.407945 20.504939 167.387347
93 1584416886 20.456442 0.400000 20.407945 20.504939 167.387347
93 1584416887 20.456442 0.400000 20.407945 20.504939 167.387347
93 1584416888 20.456442 0.400000 20.407945 20.504939 167.387347
93 1584416899 19.970196 0.400000 19.912470 20.027923 159.524832
93 1584416900 19.970196 0.400000 19.912470 20.027923 159.524832
93 1584416901 19.970196 0.400000 19.912470 20.027923 159.524832
93 1584416902 19.970196 0.400000 19.912470 20.027923 159.524832
93 1584416903 19.970196 0.400000 19.912470 20.027923 159.524832
93 1584416914 19.861794 0.400000 19.590882 20.132706 157.825702
93 1584416915 19.861794 0.400000 19.590882 20.132706 157.825702
93 1584416916 19.861794 0.400000 19.590882 20.132706 157.825702
93 1584416917 19.861794 0.400000 19.590882 20.132706 157.825702
93 1584416918 19.861794 0.400000 19.590882 20.132706 157.825702
93 1584416929 19.926721 0.400000 19.841129 20.012314 158.832622
93 1584416930 19.926721 0.400000 19.841129 20.012314 158.832622
93 1584416931 19.926721 0.400000 19.841129 20.012314 158.832622
93 1584416932 19.926721 0.400000 19.841129 20.012314 158.832622
93 1584416933 19.926721 0.400000 19.841129 20.012314 158.832622
93 1584416944 19.828582 0.400000 19.770219 19.886945 157.270427
93 1584416945 19.828582 0.400000 19.770219 19.886945 157.270427
93 1584416946 19.828582 0.400000 19.770219 19.886945 157.270427
93 1584416947 19.828582 0.400000 19.770219 19.886945 157.270427
93 1584416948 19.828582 0.400000 19.770219 19.886945 157.270427
96 1584416959 77.440302 0.200000 77.440302 77.440302 1199.400079
96 1584416960 77.440302 0.200000 77.440302 77.440302 1199.400079
96 1584416961 77.440302 0.200000 77.440302 77.440302 1199.400079
96 1584416962 77.440302 0.200000 77.440302 77.440302 1199.400079
96 1584416963 77.440302 0.200000 77.440302 77.440302 1199.400079
96 1584416964 77.574508 0.200000 77.574508 77.574508 1203.560857
96 1584416965 77.574508 0.200000 77.574508 77.574508 1203.560857
96 1584416966 77.574508 0.200000 77.574508 77.574508 1203.560857
96 1584416967 77.574508 0.200000 77.574508 77.574508 1203.560857
96 1584416968 77.574508 0.200000 77.574508 77.574508 1203.560857
96 1584416974 77.534644 0.400000 77.376972 77.692315 2404.658330
96 1584416975 77.534644 0.400000 77.376972 77.692315 2404.658330
96 1584416976 77.534644 0.400000 77.376972 77.692315 2404.658330
96 1584416977 77.534644 0.400000 77.376972 77.692315 2404.658330
96 1584416978 77.534644 0.400000 77.376972 77.692315 2404.658330
96 1584416989 77.433416 0.400000 77.362773 77.504059 2398.375555
96 1584416990 77.433416 0.400000 77.362773 77.504059 2398.375555
96 1584416991 77.433416 0.400000 77.362773 77.504059 2398.375555
96 1584416992 77.433416 0.400000 77.362773 77.504059 2398.375555
96 1584416993 77.433416 0.400000 77.362773 77.504059 2398.375555
96 1584417004 77.335615 0.400000 77.173639 77.497590 2392.329406
96 1584417005 77.335615 0.400000 77.173639 77.497590 2392.329406
96 1584417006 77.335615 0.400000 77.173639 77.497590 2392.329406
96 1584417007 77.335615 0.400000 77.173639 77.497590 2392.329406
96 1584417008 77.335615 0.400000 77.173639 77.497590 2392.329406
96 1584417019 77.538549 0.400000 77.446558 77.630540 2404.894014
99 1584417019 56.451387 0.400000 56.412686 56.490088 1274.704239
96 1584417020 77.538549 0.400000 77.446558 77.630540 2404.894014
99 1584417020 56.451387 0.400000 56.412686 56.490088 1274.704239
96 1584417021 77.538549 0.400000 77.446558 77.630540 2404.894014
99 1584417021 56.451387 0.400000 56.412686 56.490088 1274.704239
96 1584417022 77.538549 0.400000 77.446558 77.630540 2404.894014
99 1584417022 56.451387 0.400000 56.412686 56.490088 1274.704239
96 1584417023 77.538549 0.400000 77.446558 77.630540 2404.894014
99 1584417023 56.451387 0.400000 56.412686 56.490088 1274.704239
99 1584417034 57.442048 0.400000 57.430046 57.454050 1319.835607
99 1584417035 57.442048 0.400000 57.430046 57.454050 1319.835607
99 1584417036 57.442048 0.400000 57.430046 57.454050 1319.835607
99 1584417037 57.442048 0.400000 57.430046 57.454050 1319.835607
99 1584417038 57.442048 0.400000 57.430046 57.454050 1319.835607
99 1584417049 57.149100 0.400000 57.142856 57.155344 1306.407865
99 1584417050 57.149100 0.400000 57.142856 57.155344 1306.407865
99 1584417051 57.149100 0.400000 57.142856 57.155344 1306.407865
99 1584417052 57.149100 0.400000 57.142856 57.155344 1306.407865
99 1584417053 57.149100 0.400000 57.142856 57.155344 1306.407865
99 1584417064 57.149581 0.400000 57.027941 57.271221 1306.435765
99 1584417065 57.149581 0.400000 57.027941 57.271221 1306.435765
99 1584417066 57.149581 0.400000 57.027941 57.271221 1306.435765
99 1584417067 57.149581 0.400000 57.027941 57.271221 1306.435765
99 1584417068 57.149581 0.400000 57.027941 57.271221 1306.435765
99 1584417079 59.055781 0.400000 59.015299 59.096262 1395.034741
102 1584417079 62.444121 0.200000 62.444121 62.444121 779.853647
99 1584417080 59.055781 0.400000 59.015299 59.096262 1395.034741
102 1584417080 62.444121 0.200000 62.444121 62.444121 779.853647
99 1584417081 59.055781 0.400000 59.015299 59.096262 1395.034741
102 1584417081 62.444121 0.200000 62.444121 62.444121 779.853647
102 1584417082 62.444121 0.200000 62.444121 62.444121 779.853647
99 1584417082 59.055781 0.400000 59.015299 59.096262 1395.034741
99 1584417083 59.055781 0.400000 59.015299 59.096262 1395.034741
102 1584417083 62.444121 0.200000 62.444121 62.444121 779.853647
102 1584417084 65.386096 0.200000 65.386096 65.386096 855.068310
102 1584417085 65.386096 0.200000 65.386096 65.386096 855.068310
102 1584417086 65.386096 0.200000 65.386096 65.386096 855.068310
102 1584417087 65.386096 0.200000 65.386096 65.386096 855.068310
102 1584417088 65.386096 0.200000 65.386096 65.386096 855.068310
102 1584417094 60.652660 0.400000 59.862156 61.443163 1471.748002
102 1584417095 60.652660 0.400000 59.862156 61.443163 1471.748002
102 1584417096 60.652660 0.400000 59.862156 61.443163 1471.748002
102 1584417097 60.652660 0.400000 59.862156 61.443163 1471.748002
102 1584417098 60.652660 0.400000 59.862156 61.443163 1471.748002
105 1584417109 26.547218 0.400000 26.433896 26.660540 281.907049
102 1584417109 61.061584 0.400000 60.856400 61.266767 1491.423633
105 1584417110 26.547218 0.400000 26.433896 26.660540 281.907049
102 1584417110 61.061584 0.400000 60.856400 61.266767 1491.423633
105 1584417111 26.547218 0.400000 26.433896 26.660540 281.907049
102 1584417111 61.061584 0.400000 60.856400 61.266767 1491.423633
105 1584417112 26.547218 0.400000 26.433896 26.660540 281.907049
102 1584417112 61.061584 0.400000 60.856400 61.266767 1491.423633
105 1584417113 26.547218 0.400000 26.433896 26.660540 281.907049
102 1584417113 61.061584 0.400000 60.856400 61.266767 1491.423633
105 1584417119 26.631407 0.400000 26.522754 26.740061 283.697468
105 1584417120 26.631407 0.400000 26.522754 26.740061 283.697468
